ItemCode,Name,EngName,Cat,Type,Overall,Core,BoJCore,WesternCore,CPIExImpRents,CPIExImpRents&FF,GoodsExFFE,GenSerExRents,Ser,Foods,Alcohol,ImpRents,Energy,FreshFoods,in2020,in2015,in2010,in2005r,in2005,Name20,Cat20,weight20,Name15,Cat15,weight15,Name10,Cat10,weight10,Name05r,Cat05r,weight05r,Name05,Cat05,weight05,yoy_std,yoy_std_cat,freq_of_adj,UedaCat,Chg_in_months,freq_cat
9711,通学用かばん,School knapsacks,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,通学用かばん,6,9,通学用かばん,6,9,通学用かばん,6,6,通学用かばん,9,4,通学用かばん,9,4,2.906273965,Mid,13.9,Other industrial products,7.19,Mid
9721,バッグＡ,Bags-A,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,バッグＡ,6,14,バッグＡ,6,15,ハンドバッグ,6,16,ハンドバッグ,9,19,ハンドバッグ,9,19,3.321793915,Mid,14.1,Other industrial products,7.12,Mid
9722,バッグＢ,Bags-B,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,バッグＢ,6,16,バッグＢ,6,15,ハンドバッグ（輸入品）,6,16,ハンドバッグ（輸入品）,8,19,ハンドバッグ（輸入品）,8,19,7.386626499,High,#N/A,Other industrial products,#N/A,High
9731,旅行用かばん,Suitcases,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,旅行用かばん,6,5,旅行用かばん,6,6,旅行用かばん,6,5,旅行用かばん,9,5,旅行用かばん,9,5,2.717624859,Mid,14.6,Other industrial products,6.83,Mid
9741,指輪,Rings,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,指輪,6,4,指輪,6,3,指輪,6,5,指輪,9,8,指輪,9,8,17.27240019,High,4.2,Other industrial products,23.93,Mid
9751,腕時計,Wrist watches,6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,腕時計,6,9,腕時計,6,10,腕時計,6,7,腕時計,8,9,腕時計,8,9,2.051722644,Mid,6.9,Other industrial products,14.47,Mid
9761,ハンカチーフ,Handkerchiefs,4,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,ハンカチーフ,4,3,ハンカチーフ,4,3,ハンカチーフ,4,3,ハンカチーフ,6,3,ハンカチーフ,6,3,1.881419837,Low,1.4,Textiles,73.23,Mid
9771,腕時計修理代,#N/A,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,腕時計修理代,21,3,腕時計修理代,21,3,1.668729959,Low,#N/A,Services related to domestic duties,#N/A,Low
9798,たばこ（輸入品）,(imported),6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,たばこ（輸入品）,6,20,たばこ（輸入品）,6,15,たばこ（輸入品）,6,21,たばこ（輸入品）,8,16,たばこ（輸入品）,8,16,6.614652332,High,#N/A,Other industrial products,#N/A,High
9799,たばこ（国産品）,(domestics),6,Goods,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,たばこ（国産品）,6,20,たばこ（国産品）,6,29,たばこ（国産品）,6,32,たばこ（国産品）,8,48,たばこ（国産品）,8,48,7.158489871,High,#N/A,Other industrial products,#N/A,High
9901,行政証明書手数料,Charges for administrative certificates,11,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,行政証明書手数料,11,2,行政証明書手数料,11,1,印鑑証明手数料,10,3,印鑑証明手数料,13,2,印鑑証明手数料,13,2,4.153304186,High,0.0,Services related to domestic duties (public),"2,168.83",Low
9911,戸籍抄本手数料,#N/A,11,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,戸籍抄本手数料,10,3,戸籍抄本手数料,13,3,戸籍抄本手数料,13,3,9.834842876,High,#N/A,Services related to domestic duties (public),#N/A,High
9912,パスポート取得料,Charges for acquisition of passport,15,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,パスポート取得料,15,1,パスポート取得料,15,1,パスポート取得料,14,3,パスポート取得料,17,3,パスポート取得料,17,3,1.3388363,Low,#N/A,Services related to culture/recreation (public),#N/A,Low
9914,介護料,Charges for nursing care,12,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,介護料,12,19,介護料,12,16,介護料,11,11,介護料,14,10,介護料,14,10,6.682820374,High,#N/A, Services related to medical care/welfare (public),#N/A,High
9920,振込手数料,Charges for transfer commission,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,振込手数料,19,1,振込手数料,19,1,振込手数料,18,3,振込手数料,21,3,振込手数料,21,3,5.390597345,High,#N/A,Services related to domestic duties,#N/A,High
9921,保育所保育料,Nursery school fees,12,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,保育所保育料,12,52,保育所保育料,12,53,保育所保育料,11,52,保育所保育料,14,48,保育所保育料,14,48,0.716309935,Low,0.2, Services related to medical care/welfare (public),561.34,Low
9928,傷害保険料,Charges for accident insurance,11,PubSer,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,傷害保険料,11,119,傷害保険料,11,127,傷害保険料,10,122,傷害保険料,13,118,傷害保険料,13,118,3.296205393,Mid,#N/A,Services related to domestic duties (public),#N/A,Mid
9931,警備料,Home security services,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,警備料,19,2,警備料,19,2,,,,,,,,,,2.425575851,Mid,#N/A,Services related to domestic duties,#N/A,Mid
9951,学童保育料,After-school childcare fees,20,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,学童保育料,20,7,,,,,,,,,,,,,2.372440141,Mid,#N/A,Services related to medical care/welfare,#N/A,Mid
9960,葬儀料,Funeral fees,19,PriSer,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,葬儀料,19,31,,,,,,,,,,,,,0.577335234,Low,#N/A,Services related to domestic duties,#N/A,Low
